age,default,housing,loan,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,month_num,day_num,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,contact_cellular,contact_telephone,poutcome_failure,poutcome_nonexistent,poutcome_success
43,0,0,1,jul,fri,210.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
49,0,0,0,jul,fri,203.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
42,0,1,0,jul,fri,154.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
49,0,1,0,jul,fri,150.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
46,0,1,0,jul,fri,13.0,9,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
33,0,1,0,jul,fri,1276.7299999999996,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
31,0,0,1,jul,fri,186.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
32,0,1,1,jul,fri,57.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
56,0,1,0,jul,fri,159.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
32,0,0,0,jul,fri,123.0,14,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
28,0,0,0,jul,fri,102.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
56,0,1,1,jul,fri,65.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
50,0,0,0,jul,fri,78.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
36,0,1,0,jul,fri,303.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
47,0,0,1,jul,fri,43.0,7,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
49,0,0,0,jul,fri,44.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
32,0,1,0,jul,fri,212.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
27,0,0,1,jul,fri,979.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
42,0,0,0,jul,fri,591.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
27,0,0,1,jul,fri,616.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
42,0,0,1,jul,fri,295.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
46,0,0,0,jul,fri,359.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
46,0,0,1,jul,fri,153.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
27,0,0,0,jul,fri,198.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
53,0,1,0,jul,fri,136.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
55,0,0,0,jul,fri,173.0,8,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
38,0,0,0,jul,fri,294.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
27,0,1,0,jul,fri,784.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
40,0,1,0,jul,fri,310.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
42,0,1,1,jul,fri,107.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
31,0,1,0,jul,fri,298.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
43,0,1,0,jul,fri,110.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
34,0,0,1,jul,fri,1000.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
39,0,1,0,jul,fri,361.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
50,0,1,0,jul,fri,695.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
43,0,1,0,jul,fri,335.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
44,0,0,0,jul,fri,735.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
28,0,0,0,jul,fri,75.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
55,0,1,1,jul,fri,57.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
28,0,0,0,jul,fri,159.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
39,0,1,0,jul,fri,337.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
50,0,0,1,jul,fri,337.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
28,0,1,0,jul,fri,267.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
28,0,0,0,jul,fri,803.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
45,0,1,0,jul,fri,115.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
32,0,1,0,jul,fri,168.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
48,0,0,0,jul,fri,54.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
38,0,1,0,jul,fri,172.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
32,0,0,0,jul,fri,256.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
25,0,0,1,jul,fri,112.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
36,0,1,0,jul,fri,862.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
52,0,0,0,jul,fri,324.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
44,0,1,0,jul,fri,65.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
40,0,1,0,jul,fri,250.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
40,0,1,0,jul,fri,198.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
40,0,0,0,jul,fri,241.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
42,0,1,0,jul,fri,112.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
50,0,1,0,jul,fri,127.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
43,0,1,0,jul,fri,71.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
35,0,0,0,jul,fri,61.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
39,0,1,0,jul,fri,40.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
53,0,0,0,jul,fri,720.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
40,0,0,0,jul,fri,175.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
40,0,0,0,jul,fri,234.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
27,0,1,0,jul,fri,226.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
39,0,1,0,jul,fri,214.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
32,0,0,0,jul,fri,110.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
29,0,0,0,jul,fri,246.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
51,0,0,0,jul,fri,63.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
38,0,0,0,jul,fri,188.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
34,0,1,0,jul,fri,133.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
42,0,1,0,jul,fri,98.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
33,0,0,0,jul,fri,286.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
27,0,1,0,jul,fri,238.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
45,0,0,0,jul,fri,49.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
35,0,0,0,jul,fri,102.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
48,0,0,1,jul,fri,18.0,7,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
52,0,0,0,jul,fri,795.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
45,0,1,0,jul,fri,172.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
50,0,0,0,jul,fri,99.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
31,0,0,0,jul,fri,168.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
51,0,0,0,jul,fri,46.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
45,0,0,0,jul,fri,1106.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
49,0,1,0,jul,fri,81.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
59,0,0,0,jul,fri,124.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
43,0,1,1,jul,fri,132.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
31,0,1,0,jul,fri,94.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
28,0,0,1,jul,fri,184.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
50,0,0,0,jul,fri,146.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
57,0,0,0,jul,fri,102.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
39,0,0,0,jul,fri,184.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
50,0,1,0,jul,fri,367.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
47,0,1,0,jul,fri,426.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
45,0,1,0,jul,fri,800.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
58,0,1,0,jul,fri,96.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
46,0,0,1,jul,fri,165.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
55,0,0,0,jul,fri,357.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
41,0,1,0,jul,fri,177.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
54,0,1,0,jul,fri,72.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
28,0,1,1,jul,fri,132.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
27,0,0,0,jul,fri,67.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
49,0,0,1,jul,fri,204.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
57,0,1,0,jul,fri,153.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
38,0,0,0,jul,fri,337.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
54,0,1,0,jul,fri,149.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
48,0,1,1,jul,fri,214.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
54,0,0,0,jul,fri,796.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
58,0,1,0,jul,fri,51.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
55,0,1,0,jul,fri,106.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
42,0,1,0,jul,fri,311.0,6,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
34,0,1,1,jul,fri,483.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
58,0,1,1,jul,fri,605.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
53,0,0,0,jul,fri,120.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
54,0,0,1,jul,fri,39.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
39,0,1,0,jul,fri,127.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
59,0,0,0,jul,fri,87.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
28,0,0,0,jul,fri,66.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
42,0,0,0,jul,fri,163.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
28,0,1,0,jul,fri,184.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
35,0,0,0,jul,fri,102.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
28,0,0,0,jul,fri,53.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
39,0,0,0,jul,fri,743.0,13,999,0,1.4,93.918,-42.7,4.962,5228.1,1,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
48,0,0,0,jul,fri,657.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
53,0,1,0,jul,fri,199.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
54,0,0,0,jul,fri,261.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
26,0,1,0,jul,fri,442.0,12,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
60,0,0,0,jul,fri,241.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
32,0,1,0,jul,fri,147.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
55,0,1,1,jul,fri,730.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
30,0,0,0,jul,fri,1161.0,14,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
58,0,0,0,jul,fri,90.0,7,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
50,0,0,0,jul,fri,95.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,7,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
